country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,start,end
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,16,432,-0.548589342,105097,716438,183439815,2023-10-02 00:00:00,2023-10-08 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,18,957,-0.386538462,243120,716006,183334718,2023-09-25 00:00:00,2023-10-01 00:00:00
美國,Barbie芭比,2023-07-20T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,41,2676,-0.277147488,732309,706145,183320176,2023-09-18 00:00:00,2023-09-24 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,24,1560,-0.116647792,391298,715049,183091598,2023-09-18 00:00:00,2023-09-24 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,31,1766,-0.353113553,472305,713489,182700300,2023-09-11 00:00:00,2023-09-17 00:00:00
美國,Barbie芭比,2023-07-20T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,62,3702,-0.6298,968888,703469,182587867,2023-09-11 00:00:00,2023-09-17 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,43,2730,-0.542790152,792238,711723,182227995,2023-09-04 00:00:00,2023-09-10 00:00:00
美國,Barbie芭比,2023-07-20T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,86,10000,-0.537615018,2617501,699767,181618979,2023-09-04 00:00:00,2023-09-10 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,53,5971,-0.488258485,1697426,708993,181435757,2023-08-28 00:00:00,2023-09-03 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,69,11668,-0.326522367,2942405,703022,179738331,2023-08-21 00:00:00,2023-08-27 00:00:00
日本,鈴芽之旅,2023-02-25T00:00:00,車庫娛樂股份有限公司,"TOHO CO., LTD.",76,80002,-0.380923639,20475799,680849,179018779,2023-03-20 00:00:00,2023-03-26 00:00:00
美國,Barbie芭比,2023-07-20T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,93,21627,-0.513584634,5673421,689767,179001478,2023-08-28 00:00:00,2023-09-03 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,80,17325,-0.311762603,4404052,691354,176795926,2023-08-14 00:00:00,2023-08-20 00:00:00
日本,蒼鷺與少年(日文版) ,2023-10-06T00:00:00,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,99,12029,-0.355082565,2986004,674015,176008540,2023-11-20 00:00:00,2023-11-26 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,1,391,1,162330,660723,175448337,2023-01-02 00:00:00,2023-01-08 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,1,7,-0.883333333,1550,660332,175286007,2022-11-28 00:00:00,2022-12-04 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,2,60,-0.393939394,14040,660325,175284457,2022-11-21 00:00:00,2022-11-27 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,3,99,-0.492307692,24285,660265,175270417,2022-11-14 00:00:00,2022-11-20 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,10,195,-0.624277457,48446,660166,175246132,2022-11-07 00:00:00,2022-11-13 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,26,519,-0.452531646,127521,659971,175197686,2022-10-31 00:00:00,2022-11-06 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,41,948,-0.5507109,236882,659452,175070165,2022-10-24 00:00:00,2022-10-30 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,70,2110,-0.648743133,552442,658504,174833283,2022-10-17 00:00:00,2022-10-23 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,83,6007,-0.314191118,1624998,656394,174280841,2022-10-10 00:00:00,2022-10-16 00:00:00
美國,Barbie芭比,2023-07-20T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,101,44462,-0.36494651,11621919,668140,173328057,2023-08-21 00:00:00,2023-08-27 00:00:00
日本,蒼鷺與少年(日文版) ,2023-10-06T00:00:00,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,103,18652,-0.408398884,4708063,661986,173022536,2023-11-13 00:00:00,2023-11-19 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,89,8759,-0.157545446,2460894,650387,172655843,2022-10-03 00:00:00,2022-10-09 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,88,25173,-0.385019422,6374201,674029,172391874,2023-08-07 00:00:00,2023-08-13 00:00:00
美國,奧本海默,2023-07-21T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,100,92698,-0.336530272,29148483,545410,171974606,2023-08-07 00:00:00,2023-08-13 00:00:00
美國,黑豹 2：瓦干達萬歲,2022-11-09T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",97,263630,-0.291494331,70998681,635723,171748371,2022-11-14 00:00:00,2022-11-20 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",1,11,-0.819672131,2680,721228,171635043,2022-07-11 00:00:00,2022-07-17 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",3,61,-0.598684211,15650,721217,171632363,2022-07-04 00:00:00,2022-07-10 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",5,152,-0.299539171,37857,721156,171616713,2022-06-27 00:00:00,2022-07-03 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",8,217,-0.452020202,51131,721004,171578856,2022-06-20 00:00:00,2022-06-26 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",13,396,-0.343283582,94023,720787,171527725,2022-06-13 00:00:00,2022-06-19 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",27,603,-0.447802198,150207,720391,171433702,2022-06-06 00:00:00,2022-06-12 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",32,1092,-0.050434783,261331,719788,171283495,2022-05-30 00:00:00,2022-06-05 00:00:00
美國,奇異博士2：失控多重宇宙,2022-05-04T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",95,227766,-0.452799954,60402175,644005,171180379,2022-05-09 00:00:00,2022-05-15 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",40,1150,-0.293611794,281296,718696,171022164,2022-05-23 00:00:00,2022-05-29 00:00:00
美國,雷神索爾：愛與雷霆,2022-07-06T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",96,238117,-0.418296103,62528390,647461,171008889,2022-07-11 00:00:00,2022-07-17 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",50,1628,-0.328105654,400648,717546,170740868,2022-05-16 00:00:00,2022-05-22 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",66,2423,-0.780226757,593041,715918,170340220,2022-05-09 00:00:00,2022-05-15 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,94,10397,-0.409395592,2652190,641628,170194949,2022-09-26 00:00:00,2022-10-02 00:00:00
中華民國,灌籃高手 THE FIRST SLAM DUNK,2023-01-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"Toei Animation Co., Ltd.",103,404954,0.530727651,102436234,669081,170115192,2023-01-16 00:00:00,2023-01-22 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",89,11025,-0.306342016,2073291,713495,169747179,2022-05-02 00:00:00,2022-05-08 00:00:00
日本,蒼鷺與少年(日文版) ,2023-10-06T00:00:00,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,104,31528,-0.318770122,7999581,643334,168314473,2023-11-06 00:00:00,2023-11-12 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",92,15894,-0.12526142,3286673,702470,167673888,2022-04-25 00:00:00,2022-05-01 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,96,17604,-0.450167099,4499428,631231,167542759,2022-09-19 00:00:00,2022-09-25 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,93,40933,-0.412557405,10435828,648856,166017673,2023-07-31 00:00:00,2023-08-06 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",91,18170,-0.541393236,4397876,686576,164387215,2022-04-18 00:00:00,2022-04-24 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,96,32017,-0.458055452,8211894,613627,163043331,2022-09-12 00:00:00,2022-09-18 00:00:00
美國,Barbie芭比,2023-07-20T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,102,70013,-0.400665993,18259235,623678,161706138,2023-08-14 00:00:00,2023-08-20 00:00:00
日本,蒼鷺與少年(日文版) ,2023-10-06T00:00:00,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,104,46281,-0.358891244,11916037,611806,160314892,2023-10-30 00:00:00,2023-11-05 00:00:00
中華民國,咒,2022-03-18T00:00:00,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",91,39620,-0.697820218,9562702,668406,159989339,2022-04-11 00:00:00,2022-04-17 00:00:00
日本,鈴芽之旅,2023-02-25T00:00:00,車庫娛樂股份有限公司,"TOHO CO., LTD.",76,129228,-0.376041717,33303947,600847,158542980,2023-03-13 00:00:00,2023-03-19 00:00:00
日本,名偵探柯南 黑鐵的魚影,2023-07-06T00:00:00,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,94,69680,-0.416581543,17987744,607923,155581845,2023-07-24 00:00:00,2023-07-30 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,22,-0.614035088,1100,617678,155281462,2022-05-23 00:00:00,2022-05-29 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,57,-0.366666667,2945,617656,155280362,2022-05-16 00:00:00,2022-05-22 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,90,-0.447852761,5570,617599,155277417,2022-05-09 00:00:00,2022-05-15 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,163,-0.469055375,11572,617509,155271847,2022-05-02 00:00:00,2022-05-08 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,307,-0.281030445,27434,617346,155260275,2022-04-25 00:00:00,2022-05-01 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,427,-0.223636364,40904,617039,155232841,2022-04-18 00:00:00,2022-04-24 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,550,-0.330900243,51426,616612,155191937,2022-04-11 00:00:00,2022-04-17 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,822,0.818584071,54100,616062,155140511,2022-04-04 00:00:00,2022-04-10 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,452,1,23730,615240,155086411,2022-03-28 00:00:00,2022-04-03 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,11,-0.8,2630,614788,155062681,2022-03-14 00:00:00,2022-03-20 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,55,-0.6875,12650,614777,155060051,2022-03-07 00:00:00,2022-03-13 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",13,176,-0.79245283,44827,614722,155047401,2022-02-28 00:00:00,2022-03-06 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",45,848,-0.7381908,214968,614546,155002574,2022-02-21 00:00:00,2022-02-27 00:00:00
日本,航海王劇場版 : 紅髮歌姬,2022-08-13T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,97,59078,-0.335791781,15197096,581610,154831437,2022-09-05 00:00:00,2022-09-11 00:00:00
美國,金牌特務：金士曼起源,2021-12-30T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",76,3239,-0.615274973,819150,613698,154787606,2022-02-14 00:00:00,2022-02-20 00:00:00
美國,猛毒2：血蜘蛛,2021-10-13T00:00:00,美商台灣索尼影業發行股份有限公司台灣分公司,(美國)SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,42,-0.767955801,5780,609495,154541642,2022-02-21 00:00:00,2022-02-27 00:00:00
美國,猛毒2：血蜘蛛,2021-10-13T00:00:00,美商台灣索尼影業發行股份有限公司台灣分公司,(美國)SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,5,181,-0.531088083,18665,609453,154535862,2022-02-14 00:00:00,2022-02-20 00:00:00
美國,猛毒2：血蜘蛛,2021-10-13T00:00:00,美商台灣索尼影業發行股份有限公司台灣分公司,(美國)SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,5,386,-0.31316726,28540,609272,154517197,2022-02-07 00:00:00,2022-02-13 00:00:00
